Latitude,Longitude,OBJECTID,DOO_ID,REF_ID_EN,REF_ID_FR,BIKE_PARKING,BUILDING_DESC_EN_1,BUILDING_DESC_EN_2,BUILDING_DESC_EN_3,BUILDING_DESC_EN_4,BUILDING_DESC_FR_1,BUILDING_DESC_FR_2,BUILDING_DESC_FR_3,BUILDING_DESC_FR_4,BUILDING_FEATURES_EN,BUILDING_FEATURES_FR,BUILDING_NAME_EN,BUILDING_NAME_FR,BUILDING_URL_EN,BUILDING_URL_FR,CATEGORY_EN,CATEGORY_FR,FULL_ADDRESS_EN,FULL_ADDRESS_FR,CITY,IMAGE,MAIN_URL_EN,MAIN_URL_FR,NEW,NR,FAMILY_FRIENDLY,DISABLED_ACCESS,FREE_PARKING_NEARBY,METERED_PAID_PARKING_NEARBY,OCTRANSPO_NEARBY,PARTICIPANT,PUBLIC_WASHROOM,SHUTTLE,SAT_CLOSING_TIME,SAT_START_TIME,SUN_CLOSING_TIME,SUN_START_TIME,NOTES,GLOBALID,GUIDEDTOURS,CANADA150
-75.702807182704163,45.420824894640006,743,0,5,10,no / non,"The Bank of Canada’s head office on Wellington Street combines classic and modern architecture. Doors Open visitors can tour the striking garden atrium, designed by renowned Canadian architect Arthur Erickson, as well as a typical meeting room and the ar",t deco marble lobby of the original Centre block building. The Bank of Canada Museum will also offer interactive exhibitions for all ages. Visit bankofcanada.ca/doors-open for more information. ,,,"L’architecture du siège de la Banque du Canada, rue Wellington, allie des styles classique et moderne. Durant l’activité Portes ouvertes, les visiteurs pourront découvrir le magnifique atrium avec son jardin, œuvre du célèbre architecte canadien Arthur E","rickson, une salle de réunion typique ainsi que le hall d’entrée en marbre de style Art déco de l’immeuble du Centre, bâtiment d’origine de la Banque. S’ajouteront à cela les expositions interactives proposées par le Musée de la Banque du Canada aux publ","ics de tous âges. Pour en savoir plus, consultez la page banqueducanada.ca/portes-ouvertes. ",,,,Bank of Canada,Banque du Canada,http://www.bankofcanada.ca ,http://www.bankofcanada.ca ,8 - Business and/or Foundations,,234 Wellington St.,"234, rue Wellington", ,/include/doors/Bank of Canada.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,no / non,no / non,yes / oui,Y,yes / oui,yes / oui,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{76E82F8B-746E-43AC-B5CB-87207046EF5B},no / non,yes/oui
-75.640295182780235,45.431699327212506,745,0,16,9,yes / oui,"The Canada Council Art Bank is home to over 17,000 contemporary Canadian artworks, including paintings, works on paper, sculpture and fibre works. The Art Bank offers Canadians unique public access to original art through its three programs – art rental,"," museum loans and outreach projects. Enjoy a behind-the-scenes tour of the Art Bank with art experts and view a thematic display of artworks related to the creative work we do at home, and the creative ways artists reimagine the home. ",,,"La Banque d’art du Conseil des arts du Canada compte plus de 17 000 œuvres d’art contemporain d’artistes canadiens, notamment des peintures, des œuvres sur papier, des sculptures et des œuvres textiles. Elle offre aux Canadiens un accès unique à des œuvr","es originales par l’entremise de ses trois programmes : la location d’œuvres d’art, des prêts à des musées et des projets de rayonnement. Visitez les coulisses de la Banque d’art avec des experts en arts visuels et découvrez une présentation d’œuvres d’a",rt liées au travail de création que l’on réalise chez soi et les moyens créatifs que prennent les artistes pour réinventer ce chez-soi. ,,,,Canada Council Art Bank,Banque d'art du Conseil des arts du Canada,http://artbank.ca ,http://artbank.ca ,4 - Galleries and Theatres,,921 St. Laurent Blvd.,"921, boulevard Saint-Laurent", ,/include/doors/Canada_Council_Art_Bank.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{26C41865-B519-495B-90CB-CEC4618FA75C},yes / oui,yes/oui
-75.826417028580593,45.322120666238952,749,0,24,35,yes / oui,"The Bells Corners Union Cemetery dates from 1853 and is located on land given by the founder of the community, Hugh Bell. In 1876, the Anglican congregation built their church, which is still in use every Sunday. Visitors will hear stories behind the sta","ined glass, the wood paneling and a variety of personages in the cemetery as they complete a guided tour and enjoy a Historical Strawberry Tea. ",,,"Le cimetière Union de Bells Corners date de 1853 et est situé sur des terres cédées par Hugh Bell, fondateur de la collectivité. En 1876, la congrégation anglicane fit bâtir son église, qui est toujours utilisée chaque dimanche. Lors de la visite guidée,"," les visiteurs peuvent entendre des histoires concernant les vitraux, les boiseries et divers personnages qui se trouvent au cimetière, et savourer un thé à la fraise traditionnel. ",,,,,Christ Church Bells Corners Chapel & Cemetery,Chapelle et cimetière Christ Church Bells Corners,http://www.christchurchbellscorners.ca/,http://www.christchurchbellscorners.ca/,0 - Religious buildings,,3861 Old Richmond Rd.,"3861, chemin Old Richmond", ,/include/doors/Christ_Church_Bells_Corners.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{C95CE1B2-9168-4E97-B0D3-6D020B40D093},yes / oui,
-75.687943271737538,45.442088570734661,750,0,27,68,yes / oui,"Founded in 1867, the heritage designated church was designed by architect Thomas Seaton Scott on land donated by the estate of Thomas MacKay, founder of New Edinburgh. Discover artefacts about the local community, Canada’s Governor Generals and the Gover",nor General’s Foot Guards. Highlights include the Memorial East Window by Wilhelmina Geddes (1919) and the new Létourneau organ (2013).  ,,,"Fondée en 1867, l’église St. Bartholomew est une œuvre de l’architecte Thomas Seaton Scott d’une valeur patrimoniale reconnue et qui se dresse sur un terrain donné par la succession de Thomas MacKay, fondateur de New Edinburgh. Découvrez des objets rappe","lant la vie de la communauté locale et apprenez-en plus sur les gouverneurs généraux du Canada et leur régiment d’infanterie. À ne pas manquer : le Memorial East Window (vitrail commémoratif de l’Est), de Wilhelmina Geddes (1919), et le nouvel orgue Léto",urneau (2013). ,,,,Church of St. Bartholomew,Église St. Bartholomew,http://www.stbartsottawa.ca/about_us.html,http://www.stbartsottawa.ca/about_us.html,0 - Religious buildings,,125 MacKay St.,"125, rue MacKay", ,/include/doors/St. Bartholomew Church.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,no / non,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{C907ADC7-4BF6-4109-94B4-961A56E8B1C4},no / non,yes/oui
-75.709956880338666,45.411384628110582,753,0,36,41,yes / oui,The stone structure of Dominican University College displays the vaulted ceilings typical of neo-Gothic design. An interior courtyard visible through large windows opens onto elegant gardens. The highly reputed library is distinguished by its stained gla,"ss and the Wilson Room, dedicated to antiquated books dating back to the 15th century. ",,,"La structure en pierre du Collège universitaire dominicain arbore des plafonds voûtés typiques de l’architecture néogothique. Une cour intérieure, visible par de grandes fenêtres, donne sur d’élégants jardins. Sa bibliothèque réputée se distingue par ses"," vitraux et par la salle Wilson, consacrée aux livres anciens, dont certains datent du XVe siècle. ",,,,,Dominican University College,Collège universitaire dominicain,http://dominicanu.ca,http://dominicanu.ca,5 - Academic Institutions,,96 Empress Ave.,"96, avenue Empress", ,/include/doors/dominican u.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,yes / oui,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T17:00:00.000Z,,{88BBF139-5BF5-4BAE-A97D-93CFC81842A2},yes / oui,
-75.699006360431397,45.43061465791984,757,0,50,30,yes / oui,The Global Centre for Pluralism is located in a heritage building that formerly housed the Public Archives from 1905 to 1967 and the Canadian War Museum from 1967 to 2005. The building was transformed by a $35 million investment from His Highness the Aga," Khan into the home of an organization that seeks to deepen understanding about the sources of inclusion and exclusion around the world through analysis, education and dialogue. ",,,"Le Centre mondial du pluralisme est situé dans un édifice patrimonial qui a abrité les Archives publiques de 1905 à 1967, puis le Musée canadien de la guerre, de 1967 à 2005. L’édifice a été transformé grâce à un investissement de 35 millions de dollars ","de Son Altesse l’Aga Khan afin d’accueillir une organisation qui cherche à approfondir la compréhension des sources d’inclusion et d’exclusion dans le monde par l’analyse, l’éducation et le dialogue. ",,,,,Global Centre for Pluralism,Centre mondial du pluralisme,http://pluralism.ca,http://pluralism.ca,8 - Business and/or Foundations,,330 Sussex Dr.,"330, promenade Sussex", ,/include/doors/Global_Centre_Pluralism.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,no / non,yes / oui,no / non,no / non,yes / oui,Y,yes / oui,yes / oui,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{2E9B02A4-785E-4500-A8D2-F8155FF8C854},no / non,yes/oui
-75.727956674316545,45.409612187686129,762,0,8,46,yes / oui,"The former City of Ottawa Workshops Building #4 at Bayview Yards is a heritage designated, circa 1941, industrial building west of downtown Ottawa. The retrofit and upgrade of the building is an adaptive reuse with elements of preservation and restoratio","n, best described as an unadorned example of a Modern Style industrial building designed to convey innovation, dynamics, industry and discovery.  ",,,"Situé à l’ouest du centre-ville, l’ancien atelier no 4 de la Ville d’Ottawa, dans les cours Bayview, date de 1941 environ. Son statut patrimonial a donné lieu à des travaux de rénovation et de modernisation qui représentent une adaptation habile, combina","nt préservation et restauration. Il s’agit d’une sobre incarnation du style moderne industriel qui exprime innovation, dynamisme, travail et découverte. ",,,,,Bayview Yards,Cours Bayview,https://bayviewyards.org/,https://bayviewyards.org/,8 - Business and/or Foundations,,7 Bayview Rd.,"7, chemin Bayview ", ,/include/doors/Innovation Centre at Bayview Yards_Stairs.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,yes / oui,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{E7A78911-C0DE-4AED-BCEA-A3143F208776},yes / oui,
-75.688217176152506,45.420780739776752,767,0,67,87,yes / oui,"The oldest school in the Ottawa Carleton District School Board, Lisgar Collegiate Institute, named after Canada’s second Governor General, was designed by W.T. Thomas and W. Chesterton as a Gothic Revival limestone structure in 1874. It features pointed ","arches, buttresses, decorative quoins, crenellated towers and oriel windows. ",,,"Le Lisgar Collegiate Institute, plus ancienne école de l’Ottawa-Carleton District School Board, a été nommé ainsi en hommage au deuxième gouverneur général du Canada. L’édifice, qui a été conçu en 1874 par W.T. Thomas et W. Chesterton, est une structure ","de calcaire de style néo-gothique munie d’arcs en pointe, de contreforts, de pierres angulaires décoratives, de tours crénelées et d’oriels. ",,,,,Lisgar Collegiate Institute,Lisgar Collegiate Institute,http://lisgarci.ocdsb.ca ,http://lisgarci.ocdsb.ca ,5 - Academic Institutions,,29 Lisgar St.,"29, rue Lisgar", ,/include/doors/Lisgar_Collegiate_2004.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,no / non,yes / oui,yes / oui,yes / oui,Y,yes / oui,yes / oui,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{CFB5C09E-F0B6-4C39-8A54-B62388C02611},yes / oui,
-75.484707989768708,45.462161393955611,770,0,69,95,yes / oui,"Welcome to Masjid Bilal, a warm welcoming religious establishment with unique architectural design. Bilal Masjid is a good example of modern Islamic architecture, with a prominent minaret, dome and a stunningly beautiful prayer hall. We offer interactive"," and friendly guided tours, free snacks and poster exhibition. ",,,"Bienvenue au Masjid Bilal, établissement religieux chaleureux de conception architecturale unique. Excellent exemple d’architecture islamique moderne, la mosquée Masjid Bilal est dominée par son minaret et coiffée d’un dôme. Elle abrite une salle de priè","re d’une beauté saisissante. Elle vous propose des visites guidées interactives et sympathiques, des goûters gratuits et une exposition d’affiches. ",,,,,Masjid Bilal,Masjid Bilal,http://www.masjidbilal.org/,http://www.masjidbilal.org/,0 - Religious buildings,,4509 Innes Rd.,"4509, chemin Innes", ,/include/doors/masjid bilal mosque.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{94ECA4D5-7586-4D1B-9D8A-428C0D4D6BD7},yes / oui,
-75.647332376306878,45.351765422731212,773,0,71,98,no / non,"Visit the Mosque of Mercy, one of the largest and most beautiful mosques in the City of Ottawa. Fully opened in May 2016, the mosque offers guided tours of the community hall, prayer area, library and more. Light refreshments will be served. ",,,,"Visitez la mosquée de Mercy, l’une des plus grandes et des plus belles mosquées de la ville d’Ottawa. Pleinement opérationnelle depuis mai 2016, la mosquée offre des visites guidées de la salle communautaire, du lieu de prière, de la bibliothèque et plus", encore. Des rafraîchissements seront servis. ,,,,,Mosque of Mercy,Mosquée de Mercy,http://mymasjid.ca ,http://mymasjid.ca ,0 - Religious buildings,,1216 Hunt Club Rd.,"1216, chemin Hunt Club ", ,/include/doors/Mosque of Mercy.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{209F2124-F1D7-47FE-888D-EE88EF961F59},yes / oui,
-75.63789959869969,45.379799769094802,774,0,72,55,yes / oui,"Mulligan Building has been home to Health Canada’s Product Safety Laboratory since 1995. At the Mulligan Building, Health Canada scientists, technicians and engineers conduct tests and develop methods to identify chemical, electrical, mechanical and flam",mability hazards regarding consumer products. Opening our doors to the public will allow us to celebrate 100 years of health with Canadians and share the science behind consumer products. Remember lawn darts? Join us to learn more about consumer product ,safety! ,,"L’édifice Mulligan abrite le Laboratoire de la sécurité des produits de Santé Canada depuis 1995. Des scientifiques, techniciens et ingénieurs de Santé Canada y mènent des tests et conçoivent des méthodes dans le but d’évaluer les dangers chimiques, élec","triques, mécaniques et d’inflammabilité des produits de consommation. Nous ouvrons nos portes à la population afin de célébrer un siècle de santé avec les Canadiens et Canadiennes et de leur montrer la science derrière les produits qu’ils consomment. Vou",s vous rappelez les jeux de fléchettes? Venez nous voir pour en savoir davantage sur la sécurité des produits de consommation! ,,,,"Mulligan Building, Health Canada, Product Safety Laboratory","Édifice Mulligan, Laboratoire de la sécurité des produits, Santé Canada",https://www.canada.ca/en/health-canada/services/consumer-product-safety/product-safety-testing.html ,https://www.canada.ca/en/health-canada/services/consumer-product-safety/product-safety-testing.html ,2 - Government buildings,,1800 Walkley Road,"1800, chemin Walkley", ,/include/doors/Mulligan_Health Canada Product Safety.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,yes / oui,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{3C743055-058E-4AF1-9740-95353C912A86},yes / oui,yes/oui
-75.462449412386221,45.15997803310718,776,0,79,105,yes / oui,"Discover what life was like in 19th century rural Ottawa at the Osgoode Township Museum. Visit the Agriculture Barn, home to an impressive collection of early farming tools and equipment important to the farming history of the Ottawa Valley. Also, don’t ",forget to explore the 1890’s Heritage School Garden and Orchard.  Learn about school gardens and sample many types of heirloom produce.  ,,,"Découvrez la vie dans la campagne d’Ottawa au XIXe siècle. Visitez la ferme, riche d’une impressionnante collection d’instruments aratoires anciens et d’équipements qui ont écrit l’histoire de l’agriculture dans la vallée. Qu’est-ce qu’un jardin scolaire",? Apprenez-en plus en parcourant le jardin et le verger de l’école patrimoniale de 1890 et en goûtant de nombreux légumes oubliés.  ,,,,,Osgoode Township Museum,Musée du canton d'Osgoode,http://www.osgoodemuseum.ca/,http://www.osgoodemuseum.ca/,"9 - Museums, Archives and Historic Sites",,"7814 Lawrence St., Vernon","7814, rue Lawrence, Vernon", ,/include/doors/Osgoode Museum.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,no / non,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{35E1C5F6-094F-4042-8931-8F31FA270197},no / non,
-75.734680693575569,45.252295635509789,777,0,84,20,yes / oui,Ottawa Fire Services welcomes the public to tour a fire station within their community. Visitors will also be offered fire truck tours and a meet and greet with firefighters. Minimal parking available on site. ,,,,Le Service des incendies d’Ottawa invite le public à visiter une de ses casernes. Le public aura l’occasion de visiter un camion d’incendie et de faire la connaissance des pompiers présents. Seules quelques places de stationnement seront disponibles. ,,,,,,Ottawa Fire Services Station 47,Caserne 47 du Service des incendies d'Ottawa,http://ottawa.ca/fire,http://ottawa.ca/fire,3 - Functional buildings,,3559 Greenbank Rd.,"3559, chemin Greenbank", ,/include/doors/OFS_Station47.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,no / non,no / non,yes / oui,Y,no / non,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{291111BC-C9A9-4364-8A33-95A44502B190},no / non,
-75.65024289087799,45.402426254050404,780,0,43,73,yes / oui,"Founded in 1945, uOttawa’s Faculty of Medicine is a leader in medical education and research. Roger Guindon Hall is home to physicians-in-training, aspiring scientists, and some of Canada’s top biomedical researchers. Tour our state-of-the-art research f","acilities, visit labs for interactive workshops and hands-on science activities, and hear what it’s like to be a student at the Faculty of Medicine. Guided lab tours (EN and FR). ",,,"Fondée en 1945, la Faculté de médecine de l’Université d’Ottawa est un chef de file en matière d'enseignement et de recherche. Le pavillon Roger-Guindon permet à des étudiants en médecine, des futurs scientifiques et certains des meilleurs chercheurs en ","biomédecine du Canada de se rencontrer. Découvrez nos installations de recherche à la fine pointe de la technologie et nos laboratoires pour des ateliers interactifs, participez à des activités scientifiques pratiques et venez en savoir plus sur la vie é",tudiante. Visites guidées (EN et FR). ,,,,"Faculty of Medicine, University of Ottawa (Roger Guindon Hall - RGN)",Faculté de médecine de l’Université d’Ottawa (Pavillon Roger Guindon – RGN),http://med.uottawa.ca/ ,http://med.uottawa.ca/ ,5 - Academic Institutions,,451 Smyth Rd. ,"451, chemin Smyth", ,/include/doors/Roger_Guindon.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,no / non,yes / oui,no / non,no / non,yes / oui,Y,yes / oui,no / non,,,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{358F4380-33CD-4C21-BB1F-3FC475DDA834},yes / oui,
-75.69922316343532,45.431375522149899,781,0,100,97,yes / oui,"Headquartered in the historic building where it was founded in 1908, this facility produces hand-crafted commemorative coins, gold and silver bullion, medals and medallions. A tour of the operations explains the many different coin manufacturing technolo","gies. For an unforgettable souvenir, hold a 24 kt pure gold bar worth over $700,000. Guided tours offered every 15 minutes on a first-come, first-serve basis.  First tour starts at 10 am and the last tour is at 4 pm, both days. ",,,"Depuis sa fondation en 1908, la Monnaie royale canadienne a son siège social dans un édifice historique, où elle produit des pièces commémoratives fabriquées à la main, des lingots d’or et d’argent, des médailles et des médaillons. Une visite guidée des ","installations permet de découvrir les diverses techniques de fabrication des pièces de monnaie. Pour un souvenir impérissable de votre visite, prenez dans les mains un lingot d’or pur de 24 carats d’une valeur de plus de 700 000 $. Les visites guidées so","nt offertes toutes les 15 minutes selon le principe du premier arrivé, premier servi. La première tournée commence à 10 h et la dernière est à 16 h, les deux jours.",,,,Royal Canadian Mint,Monnaie royale canadienne,http://www.mint.ca,http://www.mint.ca,"9 - Museums, Archives and Historic Sites",,320 Sussex Dr.,"320, promenade Sussex", ,/include/doors/the Mint.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,yes / oui,yes / oui,Y,yes / oui,yes / oui,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{C0809DDF-7B3E-484B-B600-4D2B85AC2A0E},yes / oui,yes/oui
-75.676202737436796,45.407894215954613,782,0,60,15,yes / oui,"The Jean-Léon Allie Library at Saint Paul University was created in 1937. It boasts the largest theological collection in the country, with over half a million items spread over seven floors. The collection boasts many treasures, including over 30,000 ra","re books, most of them printed before 1800. The rare books collection includes 12 incunabula; the oldest dates from 1475. ",,,"La bibliothèque Jean-Léon Allie de l’Université Saint-Paul a été créée en 1937. Elle possède la plus vaste collection théologique au pays : elle compte plus d’un demi-million d’articles répartis sur sept étages. La collection recèle de nombreux trésors, ","notamment plus de 30 000 livres rares, dont la majorité date d’avant 1800. La collection de livres rares compte 12 incunables, le plus vieux datant de 1475. ",,,,,"Jean-Léon Library, Saint Paul University ","Bibliothèque Jean-Léon Allie, Université Saint-Paul ",http://ustpaul.ca/jean-leon-allie-omi-library.php,http://ustpaul.ca/jean-leon-allie-omi-library.php,5 - Academic Institutions,,223 Main St.,"223, rue Main", ,/include/doors/St-Paul University Library.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,yes / oui,yes / oui,Y,yes / oui,no / non,,,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{C792B30D-FFA8-415E-9BE0-8A689FDD1101},yes / oui,
-75.629480687569909,45.412550349067175,784,0,6,11,yes / oui,"Visit the 800-square-foot sculpting studio used for drawing, clay modelling and plaster casting. The casts are used as reference pieces by sculptors who work in stone. The studio is equipped with carving stations for employees and students enrolled in ca","rving classes. Most commissions are for larger projects, such as the restoration of West Block on Parliament Hill. ",,,"Visitez cet atelier de sculpture de 800 pi2 (74 m2) où se font du dessin, du modelage d’argile et des moules en plâtre. Les moules servent de modèles de référence aux sculpteurs de pierre. L’atelier est doté de postes de sculpture pour les employés et le","s élèves. La plupart des commandes sont destinés à des chantiers d’envergure, comme la restauration de l’édifice de l’Ouest de la Colline du Parlement. ",,,,,Barber - Carving & Sculpture Inc.,Barber – Taille et sculpture de pierre Inc.,http://smithandbarber.com/,http://smithandbarber.com/,8 - Business and/or Foundations,,1520 Triole St.,"1520, rue Triole", ,/include/doors/Barber - Carving & Sculpture Inc..JPG,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{6FBD169D-A633-403A-9112-69AE6AD68E61},yes / oui,yes/oui
-75.676372836130795,45.428527571661768,787,0,107,127,yes / oui,"The two-and-a-half-storey Gothic Revival style limestone home was built in 1871 for lumber magnate John A. Cameron, who first rented the property to Joseph-Édouard Cauchon, a cabinet minister and first speaker of the Senate. In 1882, Sir John A. and Lady"," MacDonald lived there before moving to Earnscliffe. It has also been home to the ambassadors of France and Belgium, and since 1996 it has been the High Commission of Brunei Darussalam. ",,,Cette résidence néogothique en pierre calcaire de deux étages et demi a été construite en 1871 pour le baron du bois John A. Cameron. Ce dernier a loué la propriété à Joseph Édouard Cauchon qui a été ministre et premier Président du Sénat. Sir John A. Ma,"cdonald et son épouse y ont résidé en 1882 avant de déménager à Earnscliffe. Elle a également servi de domicile aux ambassadeurs de France et de Belgique et, depuis 1996, elle accueille le Haut-commissariat du Brunéi Darussalam. ",,,,,Stadacona Hall - Brunei High Commission,Stadacona Hall - Haut-commissariat du Brunéi Darussalam,<Null>,<Null>,1 - Embassies,,395 Laurier Ave. E.,"395, avenue Laurier Est", ,/include/doors/Stadacona Hall.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,yes / oui,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{E619DEB2-399D-4122-B13A-817DEFCE0BEB},no / non,yes/oui
